mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres,geoSRate,geoSRateNm
7159,2163,463,1539,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,930178,657448,74,0,0,0,1,1
7160,2161,114,336,0,0,0,0,0,0,0,0,0,0,3,0,23,40,0,0,0,7,8,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,932532,662170,45,0,0,0,1,1
7161,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,1,1,1,930282,664461,40,0,0,0,1,1
7162,2168,203,567,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,39,7,0,13,0,0,0,0,0,0,0,0,0,58,0,0,0,0,126,0,0,0,0,9,31,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,8,1,1,1,1,923833,657286,48,3,0,0,1,1
7163,2168,144,473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,925444,657738,49,3,0,0,1,1
7164,2168,192,551,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,925033,658767,28,2,0,0,1,1
7165,2168,131,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,1,1,926242,658809,28,2,0,0,1,1
7166,2165,141,443,0,0,0,0,0,0,0,0,0,0,2,0,1,13,0,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,0,180,0,0,0,0,227,0,0,0,1330,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,1,1,1,927288,660635,75,0,0,0,1,1
7167,2339,230,721,0,0,10,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,27,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,1,11,0,1,1,1,923541,662276,58,0,0,0,1,1
7168,2339,184,599,0,0,4,0,0,0,0,0,11,0,10,0,0,74,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,925014,662097,47,0,0,0,1,1
7169,2339,183,584,0,0,213,0,0,0,0,0,0,0,0,0,57,4,0,0,0,8,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,1,1,1,927002,662125,73,0,0,0,1,1
7170,2339,211,644,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,181,0,0,0,996,0,66,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,1,1,1,926476,663358,99,0,0,0,1,1
7171,2337,84,224,0,0,78,0,0,0,0,0,60,0,219,31,13,287,0,0,3,17,95,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,1,1,1,929356,665604,145,11,0,0,1,1
7172,2338,314,746,0,0,63,0,0,0,0,0,70,0,28,22,77,469,0,0,24,42,271,1,2,20,0,0,0,61,0,0,0,0,0,3,0,0,0,0,1154,0,0,0,0,311,7,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,1,1,1,926813,665402,161,0,0,0,1,1
7173,2338,410,950,0,0,102,0,0,0,0,0,99,0,158,80,231,342,0,0,32,80,126,6,5,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0,1329,151,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,7,13,1,1,1,2,924152,665326,163,0,0,0,1,1
7174,2171,391,1247,0,0,10,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,1,1,1,920524,660253,93,0,0,0,1,1
7175,2171,278,872,0,0,0,0,0,0,0,0,17,0,42,3,11,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,922157,660596,51,0,0,0,1,1
7176,2171,273,960,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,25,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,9,1,1,1,1,922301,658759,65,0,0,0,1,1
7177,2172,324,884,0,0,0,0,0,0,0,0,0,0,7,0,25,79,0,0,0,8,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1,1,1,1,918326,657061,61,0,0,0,1,1
7178,2172,202,563,0,0,203,0,0,0,0,0,229,0,245,50,135,161,0,0,0,19,144,21,0,32,0,0,0,23,0,0,0,0,0,52,0,0,0,0,1313,0,0,0,0,0,190,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,5,6,1,1,1,1,919396,658633,273,0,0,0,1,1
7179,2404,319,752,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,4,14,1,1,1,2,915808,658884,27,0,0,0,1,1
7180,2404,158,440,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,3,11,1,1,1,1,915204,658176,48,0,0,0,1,1
7181,2404,211,517,0,2,0,0,0,0,0,0,3,0,0,0,22,12,0,0,9,10,69,34,0,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,5,9,1,1,1,1,916201,657012,86,0,0,0,1,1
7182,2844,987,2185,0,0,18,0,0,0,0,0,0,0,0,0,29,67,0,0,8,11,63,213,0,18,0,0,0,0,0,0,0,0,0,103,0,0,0,0,531,80,0,0,0,269,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,9,4,24,1,1,1,2,916574,660433,77,0,0,0,1,1
7183,2844,530,1177,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,3,19,1,1,1,2,915281,659924,34,0,0,0,1,1
7184,2403,419,1182,0,0,11,0,0,0,0,0,0,0,8,0,36,116,0,0,2,84,71,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,2,19,0,1,1,2,916853,663184,59,0,0,0,1,1
7185,2403,313,859,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,9,2,21,0,1,1,2,915340,663382,76,0,0,0,1,1
7186,2402,325,929,0,0,0,0,0,0,0,0,0,0,0,0,20,49,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,171,0,0,0,598,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,2,16,1,1,1,2,915918,664659,68,0,0,0,1,1
7187,2403,662,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,9,3,22,0,1,1,2,915332,661616,44,0,0,0,1,1
7188,2845,443,912,0,0,0,0,0,0,0,0,2,0,0,0,3,26,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,4,16,0,1,1,2,913777,662531,37,0,0,0,1,1
7189,2845,270,560,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,8,1,19,0,1,1,2,913966,661492,38,0,0,0,1,1
7190,2401,44,186,0,0,141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,272,0,0,0,589,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,1,19,0,1,1,2,912698,661761,48,0,0,0,1,1
7191,2401,144,459,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,2,18,0,1,1,2,914135,660096,36,0,0,0,1,1
7192,2406,139,506,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,1,1,1,913790,657345,39,0,0,0,1,1
7193,2431,279,605,0,0,4,0,0,0,0,0,0,0,0,3,2,267,0,0,0,2,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,1,1,1,911141,656137,36,0,0,0,1,1
7194,2797,189,557,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,120,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,1,16,0,1,1,2,921930,662455,100,0,0,0,1,1
7195,2797,156,533,0,0,0,0,0,0,0,0,18,0,49,3,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,1,15,0,1,1,2,920337,662305,54,0,0,0,1,1
7196,2797,539,1564,0,0,14,0,0,0,0,0,11,0,9,5,59,66,0,0,0,0,29,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,3,18,0,1,1,2,918644,662062,80,0,0,0,1,1
7197,2797,220,624,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,3,17,0,1,1,2,919385,663458,55,0,0,0,1,1
7198,2311,718,1406,0,0,1,0,0,0,0,0,8,0,7,4,48,222,0,0,26,10,29,4,0,33,0,0,0,212,0,0,0,0,0,0,0,0,0,0,605,576,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,5,15,0,1,1,2,919278,665864,103,4,0,0,1,1
7199,2311,444,1138,0,0,7,0,0,0,0,0,0,0,7,0,20,84,0,0,1,10,39,0,0,44,0,0,0,4,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,3,18,0,1,1,2,918523,664396,78,3,0,0,1,1
7200,2311,902,2106,0,0,3,0,0,0,0,0,2,0,0,5,0,39,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,4,15,0,1,1,2,920821,664567,64,2,0,0,1,1
7201,2311,612,1422,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,5,13,0,1,1,2,922107,664269,45,2,0,0,1,1
7202,2310,406,776,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,5,15,0,1,1,2,913479,664274,37,0,0,0,1,1
7203,2310,411,793,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,5,16,0,1,1,2,913902,665230,32,0,0,0,1,1
7204,2310,338,645,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,6,15,0,1,1,2,914537,665768,22,0,0,0,1,1
7205,2409,0,0,0,0,12,0,0,0,0,0,1574,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,1,1,1,900901,659413,84,0,0,0,1,1
7206,2410,105,294,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,88,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,1,1,1,904082,656381,52,0,0,0,1,1
7207,2410,312,781,0,0,0,0,0,0,0,0,1,0,0,0,2,48,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,1,9,0,1,1,1,901892,656317,86,0,0,0,1,1
7208,2410,269,668,0,0,11,0,0,0,0,0,0,0,0,0,0,15,0,0,0,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,4,11,0,1,1,2,900753,657450,72,0,0,0,1,1
7209,2411,148,451,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,1,1,1,905217,658066,45,0,0,0,1,1
7210,2407,346,648,0,0,71,0,0,0,0,0,21,0,29,6,37,250,0,0,10,22,82,9,5,89,0,0,0,3,0,0,0,0,0,20,0,0,0,0,656,0,0,0,0,111,132,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,1,1,1,901892,660677,55,0,0,0,1,1
7211,2407,1,4,0,0,63,0,0,0,0,0,115,0,87,45,153,523,0,0,0,6,42,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,1,1,1,906174,658989,81,0,0,0,1,1
7212,2396,242,753,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,1,19,0,1,1,2,909161,658981,35,0,0,0,1,1
7213,2396,260,779,0,0,24,0,0,0,0,0,12,0,61,0,128,276,0,0,8,141,79,11,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,2,7,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,1,1,1,908708,656331,73,0,0,0,1,1
7214,2396,209,655,0,0,1,0,0,0,0,0,7,0,0,6,10,43,0,0,0,29,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,6,9,1,1,1,1,907894,657530,54,0,0,0,1,1
7215,2396,166,650,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,4,14,0,1,1,1,909277,657759,38,0,0,0,1,1
7216,2835,284,944,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,1,1,1,910269,657559,40,0,0,0,1,1
7217,2448,554,1790,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,1,16,0,1,1,2,911346,659943,85,0,0,0,1,1
7218,2448,301,1028,0,0,0,0,0,0,0,0,1,0,0,0,3,41,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,2,15,0,1,1,1,911545,657716,92,0,0,0,1,1
7219,2418,482,708,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,2,13,0,1,1,2,896563,656468,93,0,0,0,1,1
7220,2418,482,691,0,0,0,0,0,0,0,0,2,0,41,4,23,406,0,0,0,125,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,1,1,1,896639,658682,93,0,0,0,1,1
7221,2418,204,306,0,0,3,0,0,0,0,0,0,0,5,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,1,1,2,897640,657674,61,0,0,0,1,1
7222,2419,1291,2398,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,48,0,0,0,0,157,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,2,11,0,1,1,2,898990,657480,148,0,0,0,1,1
7223,2414,551,1307,0,0,8,0,0,0,0,0,11,0,9,3,115,220,0,0,0,37,29,11,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,1,1,1,893803,660254,138,0,0,0,1,1
7224,2417,250,721,0,0,34,0,0,0,0,0,0,0,5,0,1,5,0,0,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,894595,658357,142,0,0,0,1,1
7225,2417,322,936,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,892396,658378,118,0,0,0,1,1
7226,2417,289,803,0,0,0,0,0,0,0,0,0,0,9,0,8,6,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,893177,656365,131,0,0,0,1,1
7227,2391,386,1218,0,0,1,0,0,0,0,0,0,0,6,0,17,3,0,0,0,7,18,1,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,336,0,0,0,1540,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,1,1,1,893834,661378,124,0,0,0,1,1
7228,2395,428,1464,0,31,13,0,0,0,0,0,8,0,0,1,14,147,0,0,0,2,26,0,0,4,0,0,0,227,0,0,0,0,0,109,0,0,0,0,582,0,0,0,763,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,1,1,1,905814,661805,149,0,0,0,1,1
7229,2851,289,866,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,1,12,0,1,1,1,895158,662617,70,0,0,0,1,1
7230,2851,347,1021,0,0,8,0,0,0,0,0,1,0,0,6,11,1,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,2,11,0,1,1,1,892736,662593,82,0,0,0,1,1
7231,2387,164,442,0,0,1,0,0,0,0,0,0,0,0,0,73,3,0,0,0,0,15,0,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,5,8,1,1,1,1,898910,662646,59,32,0,0,1,1
7232,2387,212,465,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,10,1,1,1,1,897120,662636,53,29,0,0,1,1
7233,2387,216,492,0,0,1,0,0,0,0,0,0,0,0,3,14,54,0,0,0,1,15,0,2,38,0,0,0,4,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,1,1,2,898819,664024,48,25,0,0,1,1
7234,2387,356,793,0,0,6,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,2,13,0,1,1,2,897206,664082,66,36,0,0,1,1
7235,2387,774,1719,0,0,306,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,1,0,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,4,12,0,1,1,2,898314,665373,110,59,0,0,1,1
7236,2393,282,415,0,0,32,0,0,0,0,0,6,0,0,1,84,133,0,0,0,58,53,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,4,11,1,1,1,2,901120,662567,66,0,0,0,1,1
7237,2393,1420,2764,0,0,8,0,0,0,0,0,9,0,0,0,60,106,0,0,11,30,93,2,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,1,1,1,901182,664628,172,0,0,0,1,1
7238,2394,493,1462,0,0,3,0,0,0,0,0,0,0,2,0,40,48,0,0,57,10,20,0,0,39,0,0,0,4,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7,3,17,1,1,1,2,907709,665365,60,0,0,0,1,1
7239,2394,191,633,0,0,1,0,0,0,0,0,26,0,0,4,10,53,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5,3,14,1,1,1,2,906336,665414,57,0,0,0,1,1
7240,2394,251,829,0,0,4,0,0,0,0,0,3,0,0,0,1,12,0,0,0,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,1,1,1,905053,665154,63,0,0,0,1,1
7241,2394,293,806,0,0,10,0,0,0,0,0,0,0,0,32,14,40,0,0,0,3,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,1,1,1,904805,663244,57,0,0,0,1,1
7242,2394,186,724,0,0,4,0,0,0,0,0,7,0,0,5,9,102,0,0,3,37,52,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,1,1,1,906400,663620,54,0,0,0,1,1
7243,2394,289,867,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,3,18,0,1,1,2,907802,663048,80,0,0,0,1,1
